>>>Applying grid seach
>>>Generanting test/train split
Fitting 5 folds for each of 13440 candidates, totalling 67200 fits
0 params - {'clf__algorithm': 'auto', 'clf__leaf_size': 10, 'clf__metric': 'euclidean', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10946 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10947 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10948 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10949 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10950 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10951 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10952 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10953 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10954 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10955 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10956 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
10957 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
10958 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.66; std - 0.00
10959 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.66; std - 0.00
10960 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.66; std - 0.00
10961 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.66; std - 0.00
10962 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.66; std - 0.00
10963 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.66; std - 0.00
10964 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.66; std - 0.00
10965 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.66; std - 0.00
10966 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.66; std - 0.00
10967 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 3, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.66; std - 0.00
10968 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.01
10969 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.01
10970 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10971 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10972 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
10973 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
10974 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10975 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10976 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10977 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10978 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.63; std - 0.00
10979 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.63; std - 0.00
10980 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.01
10981 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.01
10982 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
10983 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
10984 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
10985 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
10986 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
10987 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
10988 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
10989 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
10990 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
10991 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 5, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.66; std - 0.00
10992 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.01
10993 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.01
10994 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
10995 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
10996 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
10997 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
10998 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
10999 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11000 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11001 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11002 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11003 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11004 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.01
11005 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.01
11006 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
11007 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
11008 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.64; std - 0.00
11009 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.64; std - 0.00
11010 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
11011 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
11012 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.01
11013 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
11014 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
11015 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 7, 'clf__weights': 'distance', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.65; std - 0.00
11016 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.01
11017 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.01
11018 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11019 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11020 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11021 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11022 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11023 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (1, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11024 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11025 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11026 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.62; std - 0.00
11027 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'uniform', 'vect__ngram_range': (2, 2), 'vect__norm': 'l2', 'vect__smooth_idf': False}; mean - 0.62; std - 0.00
11028 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': True}; mean - 0.65; std - 0.01
11029 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l1', 'vect__smooth_idf': False}; mean - 0.65; std - 0.01
11030 params - {'clf__algorithm': 'brute', 'clf__leaf_size': 20, 'clf__metric': 'minkowski', 'clf__n_neighbors': 9, 'clf__weights': 'distance', 'vect__ngram_range': (1, 1), 'vect__norm': 'l2', 'vect__smooth_idf': True}; mean - 0.65; std - 0.00
